timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.207,23901994.25,42,0.963,0,0.164,75753678,631445,18067736
0.417,2931486.78,42,1.003,0,0.115,72742785,696613,30047430
0.641,2483229.81,42,1.087,0,0.299,67115024,794989,4936363
0.846,3391541.64,44,1.19,0,0.087,64247394,903589,45177600
1.054,6566813.84,47,1.04,0,0.244,78526153,1070109,25342879
1.259,39273335.57,79,0.853,0,0.278,160903032,2033029,26441739
1.485,49278026.94,117,0.732,0,0.214,277446878,3424605,29252525
1.707,64901387.26,156,1.402,0,0.262,193273155,5259221,39557814
1.918,115855368.15,163,1.338,1,0.025,211680717,8295653,32933235
2.139,59923808.39,163,1.046,1,0.225,270643860,9933429,25731825
2.344,121806935.96,164,1.005,1,0.248,283513393,13046541,25484800
2.548,121759669.89,166,1.094,1,0.161,263447060,16159741,20327002
2.757,120326540.67,117,1.374,2,0.132,147907748,19304805,21789329
2.965,121131558.41,121,1.08,2,0.161,194607983,22451741,33961620
3.168,106303343.2,123,0.843,2,0.03,253303466,25269117,44126410
3.368,113357423.73,123,0.807,2,0.139,264756642,27989629,33400271
3.571,96614618.95,125,1.591,2,0.106,136475023,30532597,54147165
3.776,120868782.99,129,1.119,2,0.203,200201317,33527421,32308316
3.977,116249772.65,130,0.83,2,0.154,271949435,36475189,44016771
4.186,112294012.82,92,1.104,3,0.231,144783606,39478349,48075889
4.392,121113888.8,96,0.867,3,0.309,192398615,42504669,27273972
4.593,122574626.27,69,0.64,4,0.039,187335000,45585997,44521229
4.794,122674840.88,49,0.767,5,0.035,110934723,48665933,41166872
4.995,118827613.43,51,2.708,5,2.219,32716821,51680669,7935919
5.196,107226013.83,54,0.802,5,0.174,116977279,54367909,85830954
5.396,117052827.24,43,0.527,6,0.059,141609665,57283005,43414462
5.597,112326714.84,48,0.601,6,0.026,138574953,60100901,50807017
5.8,122004800.49,52,0.86,6,0.113,105033653,63214013,32739979
6.0,118814695.52,52,0.789,6,0.16,114482356,66164333,36121475
6.201,118661105.64,57,0.791,6,0.252,125173080,69147965,27554709
6.402,121493304.86,57,0.637,6,0.042,155422832,72193061,44783505
6.603,118807232.71,59,0.616,6,0.036,166425974,75174541,47334323
6.81,114985573.77,63,0.798,6,0.317,137157462,78189229,24013266
7.015,123097605.57,65,0.717,6,0.138,157385821,81302477,39980792
7.216,123986419.04,47,0.566,7,0.096,144192805,84415741,46101302
7.417,122114996.3,38,0.597,8,0.099,110577852,87496517,46168115
7.62,120964089.06,40,0.74,9,0.104,93924324,90571253,54808302
7.821,111355071.55,47,0.766,9,0.179,106562975,93361597,32875128
8.021,124521525.28,29,0.793,11,0.047,63473972,96475021,40893453
8.224,84970355.68,104,1.268,11,0.274,142487995,98774213,33189259
8.486,84396123.76,72,0.926,12,0.147,135050276,101495037,29763617
8.686,116499997.99,81,0.853,12,0.212,164976527,104305653,34663764
8.887,101516605.71,93,1.249,12,0.232,129329171,106861325,20476767
9.088,66615795.01,105,2.04,12,0.359,89413379,108598925,62956521
9.422,18171748.85,105,1.118,12,0.308,163118462,109395325,64462458
9.631,117560634.17,124,0.938,12,0.066,229520532,112368485,27789898
9.842,59583622.98,124,1.1,12,0.21,195763679,114086845,18983248
10.047,83163142.98,87,1.322,13,0.187,114339566,116070621,21239795
10.32,46034434.98,90,0.942,13,0.312,165946677,117735821,17760461
10.52,81204352.44,97,1.511,13,0.535,111546790,119805013,48217213
10.726,47666394.11,101,1.248,13,0.255,140524552,120993821,33443969
10.933,83217898.83,107,0.944,13,0.123,196874334,123050029,28985204
11.14,90956193.77,107,1.187,13,0.107,156616363,125408709,25704142
11.341,7737744.53,109,1.09,13,0.235,173720155,125750501,18710696
11.658,43121701.8,90,1.136,13,0.104,137586275,127443213,29406986
11.863,93384732.71,121,1.196,13,0.051,175720518,129703589,26175842
12.063,18110065.41,121,0.71,13,0.105,296126197,130162605,28164759
12.265,58405039.42,84,0.695,14,0.089,209861107,131638077,29971539
12.475,61368743.93,58,0.785,15,0.141,128240241,133242421,30871065
12.676,65423545.17,59,0.844,15,0.107,121341500,134881621,35161147
12.883,61868311.22,59,1.189,15,0.351,86195186,136487501,19978404
13.092,65320689.56,63,0.985,15,0.26,111121735,138190349,25711057
13.321,54949235.83,45,0.808,16,0.221,96712430,139825109,29145471
13.528,65741795.58,47,0.958,16,0.399,85192019,141468589,22764183
13.732,66757988.57,47,0.934,16,0.359,87438115,143171437,17224425
13.95,64031194.88,47,1.065,16,0.154,76673817,144909037,25213930
14.159,66386858.9,40,1.051,17,0.126,66123439,146645949,28881233
14.392,59626363.65,40,0.819,17,0.26,84799755,148381357,25234854
14.602,67362441.71,19,0.976,20,0.24,33804582,150152237,22869492
14.811,67385550.38,24,0.727,20,0.065,57362310,151921645,26105769
15.025,66336722.41,28,0.782,20,0.273,62205913,153691173,26691244
15.245,64498638.76,38,0.878,20,0.101,75203644,155460557,30103950
15.446,66477809.84,38,0.737,20,0.07,89560935,157134621,41051546
15.653,59641783.4,38,0.672,20,0.213,98147603,158673869,32075949
15.853,62572750.96,44,0.574,20,0.081,133050946,160243453,48900562
16.058,69983873.63,44,0.981,20,0.148,77925238,162066485,42432234
16.259,72282985.98,46,0.904,20,0.124,88368822,163849061,40028846
16.461,71487092.41,33,0.881,21,0.235,65076805,165650293,26019766
16.666,73927851.65,24,1.096,22,0.235,38040957,167551613,25797056
16.867,65342845.46,26,1.092,22,0.073,41338304,169190421,27509499
17.068,70363419.26,35,0.936,22,0.036,64974358,170959837,23909184
17.271,75001951.54,25,0.869,23,0.119,49966930,172860533,30839756
17.475,66567601.01,20,0.782,26,0.047,44432795,174564501,38716577
17.677,71493660.91,30,0.711,26,0.019,73316455,176366805,44521229
17.879,66134953.87,35,0.829,26,0.159,73316455,178087309,29018036
18.084,72818949.75,25,0.92,28,0.045,47204563,179904621,25158301
18.286,78005306.78,32,0.699,28,0.08,79475719,181871005,38442477
18.488,73037025.87,37,0.924,28,0.158,69550993,183763541,31330197
18.688,77103111.06,26,0.838,29,0.097,53854984,185640165,33975418
18.888,77900245.55,26,0.809,30,0.122,55817884,187605157,52337349
19.089,73203686.46,36,1.352,30,0.036,46237531,189474053,37994169
19.29,76359555.76,39,0.726,30,0.088,93245820,191341917,39801047
19.49,73352705.49,28,0.863,31,0.08,56376361,193176957,34320541
19.691,77828874.67,31,0.972,32,0.114,55367441,195142965,24889787
19.892,78663825.91,26,0.885,33,0.057,51048135,197108493,28498594
20.093,77710837.82,33,0.99,33,0.078,57890762,199074877,22341369
20.296,79343429.53,33,1.087,33,0.195,52715054,201074085,25382303
20.496,79943125.08,38,1.13,33,0.257,58406722,203072909,23218658
20.699,79924192.91,43,0.906,33,0.061,82457497,205104397,33975418
20.902,77134731.2,46,1.226,33,0.087,65175496,207070597,44572379
21.108,69992245.99,46,0.746,33,0.16,107144235,208872093,24108220
21.308,73830197.74,33,0.684,34,0.084,83816261,210707837,36680337
21.509,78231043.87,36,0.605,34,0.101,103309000,212673893,42874831
21.709,78445093.66,45,0.718,34,0.148,108788869,214639437,44111258
21.91,80572851.32,45,0.654,34,0.051,119903392,216670981,27970282
22.11,76526346.04,45,0.688,34,0.069,113651162,218570805,43878787
22.313,68545213.08,45,0.758,34,0.124,103053706,220311301,36282460
22.513,69155431.53,31,0.69,35,0.098,77995438,222045557,39185567
22.714,74142052.11,17,0.722,37,0.129,40884705,223913453,31308108
22.916,76968167.92,39,0.733,37,0.112,92403477,225845613,37659297
23.117,80334547.77,27,0.806,38,0.118,58198418,227877205,26691244
23.32,80477340.76,44,0.817,39,0.107,93579436,229910053,35122381
23.521,79756440.68,44,0.828,39,0.196,92252669,231908445,28562607
23.722,80831403.48,35,0.723,40,0.076,84072576,233940045,39328395
