timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
16.571,106315720.61,51,0.888,49,0.068,99738435,329638933,33635307
16.771,115368072.14,40,0.491,50,0.071,141519979,332453029,58020905
16.975,115250349.04,39,0.701,51,0.049,96636577,335402021,68952380
17.176,115565245.39,33,0.518,53,0.092,110616445,338285877,51882736
17.379,119628092.78,38,0.718,53,0.079,91898121,341333093,37561608
17.581,113942206.35,44,0.584,53,0.048,130803079,344249365,78330757
17.782,119236830.78,48,0.515,53,0.061,161793986,347197493,48186356
17.982,118712306.27,40,0.635,54,0.088,109304501,350178933,76102272
18.183,119281554.17,48,0.65,54,0.187,128167191,353162157,38680603
18.384,122474239.55,48,0.611,54,0.11,136449570,356241709,43254623
18.585,117491956.97,48,0.659,54,0.123,126394847,359191285,54866556
18.787,123462173.02,21,0.545,57,0.074,66907357,362304925,53724381
18.988,115638399.71,41,0.663,58,0.03,107412891,365248325,43483483
19.195,112346283.98,48,1.349,58,0.188,61804223,368186317,32313630
19.402,129826356.01,92,0.83,60,0.101,192427565,371479477,33786666
19.602,108801691.49,65,0.585,61,0.019,193025421,374199253,54547945
19.808,126973091.98,67,0.947,61,0.208,122853660,377476077,29633488
20.01,120802192.18,47,0.692,62,0.112,118016184,380556709,44213740
20.21,117949488.77,47,0.749,62,0.141,108962241,383473085,34815300
20.41,118605933.08,35,0.853,63,0.208,71244398,386473245,47089430
20.611,127441401.41,54,0.675,63,0.086,138930816,389636037,40120906
20.814,118379195.42,38,0.853,64,0.169,77339736,392648221,26736637
21.014,128495561.62,46,0.714,64,0.147,111887454,395859269,36700460
21.216,115492947.9,34,0.786,67,0.062,75139459,398808741,59458937
21.418,125956679.61,35,0.746,68,0.092,81481828,401954469,39770287
21.623,104603332.05,56,0.635,68,0.114,153176859,404641445,33264864
21.853,65391499.25,58,0.832,68,0.065,121058018,406593373,38829050
22.057,75744996.1,51,1.011,69,0.28,87653412,408522125,30833742
22.26,102210446.86,46,1.225,70,0.055,65235339,411101029,54686371
22.46,120780096.19,43,0.806,71,0.132,92686369,414076693,46864730
22.661,107862520.78,45,1.171,72,0.424,66773697,416767157,33925452
22.861,126888056.25,59,0.948,72,0.159,108042049,420025093,45968253
23.079,91747573.16,64,1.03,72,0.364,107888818,422506965,29551020
23.28,110062431.82,73,0.845,72,0.087,150045601,425294365,10752475
23.49,99946770.93,78,1.193,72,0.022,113535329,427915245,68099009
23.692,99290217.51,58,0.904,73,0.097,111406162,430391429,27025540
23.913,99362643.21,41,1.151,75,0.194,61888674,433083333,24926447
24.119,118760363.08,54,0.831,75,0.119,112793869,436190741,30560804
24.34,75755868.97,61,1.225,75,0.082,86516559,438312061,51674166
24.582,103132373.08,69,0.796,75,0.068,150573814,441406437,36532110
24.817,91727028.85,73,1.159,75,0.357,109431510,444140261,28201477
25.03,102793533.74,99,1.196,75,0.266,143741299,446781397,28339235
25.231,90517036.64,99,1.847,75,0.282,93117206,449157581,50125792
25.433,116779702.23,99,1.252,75,0.243,137343233,452056477,27712918
25.672,78398159.26,74,1.376,76,0.176,93438023,454435565,36029589
25.875,102924151.17,97,0.971,76,0.15,173581050,457078165,41594254
26.075,121574425.91,97,1.037,76,0.054,162513872,460019613,122022471
26.276,105172339.14,68,0.621,77,0.04,190230307,462641117,48709480
26.53,106797371.23,53,0.97,78,0.314,94892117,466099229,32177777
26.73,110140731.58,64,1.149,78,0.179,96743279,468801197,34109422
26.93,130266691.8,43,0.769,80,0.036,97113631,472044917,40632653
27.173,68014313.25,54,1.267,80,0.06,74006033,474179269,43480446
27.374,114011329.43,61,0.675,81,0.113,156882294,476992749,74019169
27.574,122299903.49,48,0.536,82,0.079,155424737,480041149,54029850
27.777,118174846.14,46,0.637,83,0.11,125478178,483046893,45497267
28.014,74054774.07,43,0.825,84,0.111,90510963,485217461,40222222
28.215,110407761.22,55,0.777,84,0.03,122857785,488003413,40841025
28.419,108258483.75,70,1.048,84,0.099,116019554,490756061,20685714
28.629,85558161.81,75,1.306,84,0.333,99756961,493050141,50373181
28.834,86365489.98,102,0.749,84,0.08,236352992,495212725,39671232
29.034,91554043.83,102,0.713,84,0.109,248272036,497505533,40477763
29.239,92449198.13,71,0.684,85,0.039,180233162,499937837,60074391
29.456,107860491.05,90,1.553,85,0.265,100657494,502914925,25946820
29.699,107092992.88,96,0.81,87,0.159,205906002,506058557,34619542
29.902,94655277.15,96,0.692,87,0.095,240836816,508451053,45057991
30.119,113078934.86,96,0.956,87,0.167,174373030,511530549,25306990
30.325,96836060.06,96,1.109,87,0.116,150414427,514021109,25004709
30.526,118814068.23,96,0.599,87,0.019,278363954,517002541,50934673
30.727,144957416.22,96,0.847,87,0.1,196883564,520639917,24463395
30.929,128814410.86,33,0.663,90,0.14,86405424,523916821,66182825
31.13,140056339.86,60,0.871,91,0.209,119628227,527425253,26066606
31.34,126306626.52,73,0.943,92,0.167,134387286,530733493,30195260
31.541,138597117.32,58,1.267,93,0.204,79527165,534272461,29335494
31.746,137346921.91,73,0.81,93,0.099,156526052,537745757,30843049
31.952,129042380.63,85,1.146,93,0.323,128809331,541087253,21813486
32.155,122771851.66,85,0.726,93,0.053,203263031,544200453,38984615
32.356,160676946.2,67,0.569,95,0.052,204558225,548230269,64136286
32.556,138101601.71,67,0.768,95,0.159,151587500,551672165,57200902
32.759,128123701.66,70,0.938,95,0.211,129654363,554948989,29603555
32.96,154134292.36,54,0.956,96,0.018,98123294,558852805,81196261
33.16,151622014.43,66,0.592,96,0.037,193596286,562583581,46006688
33.363,140783073.08,74,3.821,96,0.961,33649303,566154789,14802973
33.566,175105219.48,88,0.784,96,0.116,194943490,570578709,41427792
33.767,141556762.32,88,0.949,96,0.228,160998999,574216085,34599761
33.971,171810718.57,81,0.888,97,0.129,158430392,578574573,35855238
34.174,159712291.91,81,0.833,97,0.12,168962304,582574693,39694874
34.377,176891049.51,81,0.698,97,0.104,201388803,587093157,49301387
34.586,154439237.26,68,4.778,98,4.662,24724814,591189565,7208393
34.788,195300395.52,113,0.91,101,0.097,215679033,596039013,30653225
34.989,167006167.6,89,1.69,102,0.636,91472916,600267229,29949640
35.194,185404137.71,70,0.894,103,0.124,135920659,605018757,32506122
35.394,189993739.02,78,0.976,103,0.054,138741190,609737165,34476190
35.596,162535888.32,86,0.926,103,0.174,161223034,613898717,35502626
35.796,174979687.17,95,1.33,103,0.173,124090960,618313669,62913103
35.999,198119767.83,103,1.012,103,0.109,176828751,623240213,32841237
36.199,186832635.75,111,1.966,103,0.211,98092104,627987757,27807025
36.401,206623738.37,118,0.999,103,0.305,205216364,633166429,36071174
36.602,181420630.66,88,0.853,104,0.123,179076328,637796525,48367432
