timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.23,25773405.48,92,1.125,0,0.067,142097066,741501,27869456
0.46,7960072.26,92,0.969,0,0.404,164909555,970197,60761781
0.687,44805026.54,130,1.143,0,0.212,197519291,2390685,27867590
0.906,117820974.93,144,0.769,1,0.176,325059304,5473493,28392156
1.113,369742731.58,164,1.188,1,0.109,239769793,15021605,50807017
1.318,238637483.34,142,1.773,2,0.134,139154994,21285749,46860841
1.52,309181385.83,143,1.366,2,0.104,181867740,29135357,31870873
1.742,193799101.83,155,1.228,2,0.256,219300152,34514677,42093023
1.963,343541990.71,181,1.756,2,0.153,179052433,44091749,22417431
2.163,345404464.63,195,1.849,2,0.231,183214329,52562549,38143141
2.793,56504058.07,29,0.91,2,0.19,92239428,56952885,6373239
3.23,451353.69,40,1.098,2,0.378,105440892,56952885,19268130
3.731,242139.1,19,0.906,2,0.185,60732891,56981085,15663461
4.403,222481.38,32,0.943,2,0.11,98208504,56986733,14237954
4.903,245834.88,20,0.822,2,0.125,70398055,57019525,15842450
5.133,605967.34,33,1.041,2,0.172,91759961,57019525,18805194
5.635,0.0,33,1.041,2,0.172,91759961,57019525,18805194
6.135,264115.02,20,0.998,2,0.058,58014273,57052317,13963355
6.364,252829.85,25,0.853,2,0.083,84814760,57052317,11844580
6.864,383923.59,19,1.294,2,0.316,42493676,57080309,8568047
7.15,365219.22,28,1.102,2,0.394,73549206,57084981,13505662
7.651,74524.21,32,0.884,2,0.388,104817757,57084981,8410454
8.152,283176.08,22,0.808,2,0.12,78802721,57133885,16837209
8.504,4064012.17,62,0.941,2,0.085,190708443,57281581,32650980
9.005,449202.32,34,0.9,2,0.033,109389251,57314357,27972727
9.675,269183.94,22,0.801,2,0.039,79515756,57347237,21437415
9.962,363779.07,31,0.763,2,0.026,117661861,57347237,17445783
10.463,311726.95,22,0.982,2,0.208,64863324,57395973,14748148
11.139,1944601.47,22,0.732,2,0.185,86993684,57543781,25648953
11.701,463778.27,22,0.725,2,0.136,87802928,57576605,18371395
11.991,359934.94,31,0.768,2,0.091,116762802,57576605,15031141
12.327,602594.18,32,1.123,2,0.4,82466740,57609389,14434890
12.828,357416.93,19,0.725,2,0.153,75816741,57645029,17079947
13.044,287185931.97,223,1.194,2,0.171,324424740,65659709,48230128
13.617,26563503.62,223,1.658,2,0.36,233635694,67284493,2138847
14.118,321882.68,24,0.981,2,0.235,70787014,67317309,19881006
14.4,359199.56,33,0.873,2,0.197,109408128,67317309,12213683
14.902,0.0,33,0.873,2,0.197,109408128,67317309,12213683
15.402,455367.1,28,0.755,2,0.082,107330244,67350093,14947096
15.751,98330.69,31,0.821,2,0.135,109233155,67350093,16591666
16.252,0.0,31,0.821,2,0.135,109233155,67350093,16591666
16.753,0.0,31,0.821,2,0.135,109233155,67350093,16591666
17.253,0.0,31,0.821,2,0.135,109233155,67350093,16591666
17.754,407293.74,28,0.878,2,0.241,92315924,67382909,27884456
18.231,121416.47,33,0.868,2,0.148,110053836,67382909,16295819
18.733,0.0,1,0.868,5,0.148,2000978,67383149,16295819
19.233,0.0,1,0.868,5,0.148,2000978,67383149,16295819
19.734,0.0,1,0.868,6,0.148,2000978,67383229,16295819
20.235,0.0,1,0.868,6,0.148,2000978,67383229,16295819
20.735,0.0,1,0.868,6,0.148,2000978,67383229,16295819
21.236,0.0,1,0.868,6,0.148,2000978,67383229,16295819
21.737,302002.6,2,0.605,7,0.086,5738204,67405029,4328849
22.271,208315.91,4,0.544,7,0.136,12776470,67416061,1863577
22.772,0.0,4,0.544,7,0.136,12776470,67416061,1863577
23.273,308355.91,10,0.641,7,0.136,27086515,67445493,14058252
23.802,202907.65,15,0.675,7,0.048,38599037,67448789,14255977
24.303,489383.34,11,0.858,7,0.128,22257467,67480861,14897119
24.664,32049.35,11,0.907,7,0.194,21053118,67480861,11547049
25.165,10220.61,11,0.869,7,0.197,21994936,67481501,2429530
25.666,0.0,11,0.869,7,0.197,21994936,67481501,2429530
26.167,0.0,11,0.869,7,0.197,21994936,67481501,2429530
26.667,0.0,11,0.869,7,0.197,21994936,67481501,2429530
27.168,373184.87,10,0.761,7,0.126,22825615,67512101,15313748
27.704,799355.19,11,0.703,7,0.093,27154821,67574365,15931540
28.207,340508.15,12,0.639,7,0.026,32586364,67579821,7168316
28.708,0.0,12,0.639,7,0.026,32586364,67579821,7168316
29.208,0.0,12,0.639,7,0.026,32586364,67579821,7168316
29.709,409050.15,12,0.804,7,0.282,25926266,67611213,8965944
29.958,231115.67,12,0.887,7,0.252,23507553,67612621,1902759
30.175,0.0,12,0.887,7,0.252,23507553,67612621,1902759
30.676,0.0,12,0.887,7,0.252,23507553,67612621,1902759
31.176,0.0,12,0.887,7,0.252,23507553,67612621,1902759
31.677,0.0,12,0.887,7,0.252,23507553,67612621,1902759
32.178,522938.58,13,0.999,7,0.263,22594448,67645349,14683307
32.434,0.0,13,0.999,7,0.263,22594448,67645349,14683307
32.935,0.0,13,0.999,7,0.263,22594448,67645349,14683307
33.436,333513.07,16,0.873,7,0.199,31823265,67678133,6170454
33.785,272961.6,16,0.9,7,0.202,30890666,67678133,16029520
34.286,0.0,16,0.9,7,0.202,30890666,67678133,16029520
34.786,0.0,16,0.9,7,0.202,30890666,67678133,16029520
35.287,0.0,16,0.9,7,0.202,30890666,67678133,16029520
35.788,523287.67,15,0.986,7,0.223,26424027,67710893,15925549
36.257,0.0,15,0.986,7,0.223,26424027,67710893,15925549
36.757,0.0,15,0.986,7,0.223,26424027,67710893,15925549
37.256,0.0,15,0.986,7,0.223,26424027,67710893,15925549
37.757,396787.34,16,1.0,7,0.325,27787706,67758261,25437837
38.438,477811.4,20,0.701,7,0.142,49557219,67776437,22356294
38.939,0.0,20,0.701,7,0.142,49557219,67776437,22356294
39.439,0.0,20,0.701,7,0.142,49557219,67776437,22356294
39.94,297487.61,15,0.704,7,0.142,36989888,67809261,20035220
40.188,458479.23,16,0.708,7,0.095,39226243,67809261,17403846
40.689,0.0,16,0.708,7,0.095,39226243,67809261,17403846
41.19,295670.37,15,0.778,7,0.106,33501285,67842069,12345919
41.426,485019.41,16,0.884,7,0.147,31440882,67842069,22252469
41.927,0.0,16,0.884,7,0.147,31440882,67842069,22252469
42.427,291317.49,16,0.982,7,0.173,28289595,67874813,13838401
42.779,329647.32,1,0.814,9,0.07,3553919,67874877,15242105
43.279,0.0,1,0.814,10,0.07,2132351,67874909,15242105
43.78,0.0,1,0.814,10,0.07,2132351,67874909,15242105
44.281,0.0,1,0.814,11,0.07,2132351,67874941,15242105
44.782,0.0,1,0.814,11,0.07,2132351,67874941,15242105
45.282,0.0,1,0.814,11,0.07,2132351,67874941,15242105
45.783,0.0,1,0.814,11,0.07,2132351,67874941,15242105
46.283,35409.72,2,0.842,12,0.083,4125478,67880053,3321100
46.636,1676051.18,10,0.749,12,0.079,23191191,67965485,16643678
47.139,353470.15,13,0.746,12,0.074,30254545,67973237,1651083
47.64,0.0,13,0.746,12,0.074,30254545,67973237,1651083
48.141,464147.63,11,0.69,12,0.138,27675800,68005181,12632497
48.821,43993.11,11,0.679,12,0.085,28144450,68006029,4148997
49.322,0.0,11,0.679,12,0.085,28144450,68006029,4148997
49.823,0.0,11,0.679,12,0.085,28144450,68006029,4148997
50.323,472393.03,11,0.825,12,0.201,23168000,68038749,12664723
50.747,59750.75,11,0.893,12,0.201,21385846,68038749,5189964
51.248,0.0,11,0.893,12,0.201,21385846,68038749,5189964
51.749,0.0,11,0.893,12,0.201,21385846,68038749,5189964
52.25,366832.79,12,0.891,12,0.245,23402020,68071189,21096688
52.841,133456.07,13,0.803,12,0.14,28113005,68071573,2101596
53.341,0.0,13,0.803,12,0.14,28113005,68071573,2101596
53.842,0.0,13,0.803,12,0.14,28113005,68071573,2101596
54.343,281136.99,12,0.817,12,0.115,25502155,68104269,15306553
54.826,249941.01,15,0.841,12,0.077,30982466,68104269,15785926
55.328,0.0,15,0.841,12,0.077,30982466,68104269,15785926
55.829,337560.29,14,0.674,12,0.068,36072511,68136349,21709145
56.171,255858.93,17,0.696,12,0.096,42410911,68136349,19377128
56.672,12264.42,17,0.735,12,0.149,40168893,68137117,1437934
57.173,0.0,17,0.735,12,0.149,40168893,68137117,1437934
57.673,0.0,17,0.735,12,0.149,40168893,68137117,1437934
58.174,0.0,17,0.735,12,0.149,40168893,68137117,1437934
58.675,276292.41,13,0.904,12,0.359,24966896,68169901,9770580
59.183,243737.4,14,0.911,12,0.219,26695637,68169901,10725925
59.684,0.0,14,0.911,12,0.219,26695637,68169901,10725925
