timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
36.884,201470.56,33,0.958,3,0.05,99705790,53051005,1377735
37.385,283234.62,22,0.968,3,0.123,65792693,53083701,12949593
37.792,1264704.31,50,0.889,3,0.168,162788083,53148957,19258520
38.211,910833.6,62,0.901,3,0.048,119452474,53180813,33357068
38.712,311786.87,22,1.08,3,0.107,58965293,53214805,11130677
39.208,233368.88,32,1.069,3,0.079,86670095,53214805,19136563
39.495,910293.56,34,0.914,3,0.12,107625631,53247421,4830692
39.996,2042.01,34,0.925,3,0.11,106447567,53247549,1455276
40.497,264114.01,20,1.017,3,0.124,56902861,53280333,12894033
40.775,1395611.26,46,0.963,3,0.102,138334371,53312581,27643636
41.276,8179.17,46,0.979,3,0.109,136038805,53313093,1324794
41.777,299503.26,22,1.063,3,0.204,59886734,53345917,12939073
42.056,373614.78,31,0.893,3,0.11,100476776,53345917,10595121
42.557,290813.4,21,0.814,3,0.054,74655209,53389325,17341317
43.041,4002991.01,61,1.156,3,0.106,91640419,53607037,23261044
43.542,391912.39,29,1.158,3,0.078,72493741,53665893,17150592
43.749,1158301.88,50,1.103,3,0.098,131248583,53732501,28960000
43.951,276465446.09,142,0.895,3,0.154,275686256,60619189,29238461
44.52,20712317.94,142,0.77,3,0.126,320128705,62093981,2931174
45.021,0.0,142,0.77,3,0.126,320128705,62093981,2931174
45.522,0.0,142,0.77,3,0.126,320128705,62093981,2931174
46.022,266005.99,20,0.87,3,0.218,66565148,62126757,12312925
46.467,290356.98,26,0.966,3,0.271,77936084,62126757,13596244
46.969,0.0,26,0.966,3,0.271,77936084,62126757,13596244
47.47,0.0,26,0.966,3,0.271,77936084,62126757,13596244
47.97,257922.74,20,0.94,3,0.087,61617021,62159541,15290390
48.657,193793.95,28,0.921,3,0.044,87995659,62159541,18252100
49.158,0.0,28,0.921,3,0.044,87995659,62159541,18252100
49.659,0.0,28,0.921,3,0.044,87995659,62159541,18252100
50.159,0.0,28,0.921,3,0.044,87995659,62159541,18252100
50.66,0.0,28,0.921,3,0.044,87995659,62159541,18252100
51.16,352186.24,25,0.854,3,0.22,84765110,62192381,20316326
51.761,143781.77,33,0.795,3,0.158,120135763,62192381,27739463
52.262,0.0,33,0.795,3,0.158,120135763,62192381,27739463
52.763,272323.16,20,0.726,3,0.042,79765880,62223901,20423131
53.451,181700.2,31,0.791,3,0.105,113460979,62225053,1865979
53.951,0.0,31,0.791,3,0.105,113460979,62225053,1865979
54.452,0.0,31,0.791,3,0.105,113460979,62225053,1865979
54.953,0.0,31,0.791,3,0.105,113460979,62225053,1865979
55.453,0.0,31,0.791,3,0.105,113460979,62225053,1865979
55.954,277119.47,22,0.77,3,0.025,82662341,62257893,19259975
56.574,199728.46,33,0.786,3,0.053,121471877,62257893,24542372
57.075,0.0,33,0.786,3,0.053,121471877,62257893,24542372
57.576,291319.43,22,0.904,3,0.212,70468132,62290637,13340033
58.127,210711.17,33,0.951,3,0.172,100399737,62290637,16643678
58.627,0.0,33,0.951,3,0.172,100399737,62290637,16643678
59.128,0.0,33,0.951,3,0.172,100399737,62290637,16643678
59.629,0.0,33,0.951,3,0.172,100399737,62290637,16643678
