timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.268,18885875.73,24,0.8,0,0.07,52087306,633725,16517110
0.53,2001202.65,30,1.009,0,0.225,51643839,699269,24076009
0.799,1954012.34,30,0.767,0,0.056,67908158,764813,42361702
1.061,2028984.87,31,1.019,0,0.222,52861236,868837,27892797
1.326,6460082.42,36,0.983,0,0.231,63603050,1097621,36712900
1.591,15747175.85,37,0.927,0,0.207,69344694,1620349,31308108
1.859,71892267.47,76,0.962,0,0.27,137167073,4077605,22589703
2.121,55856982.79,135,0.929,0,0.27,252334005,5810861,40278164
2.385,89099256.58,220,1.407,0,0.077,271692963,8989221,33789979
2.654,179017681.5,367,1.679,0,0.565,379724123,14758397,24926447
2.917,96606540.87,367,1.007,0,0.099,633187737,17936413,29360368
3.18,123544607.45,420,2.62,0,0.892,278519988,22000965,21489752
3.39,107180893.81,420,1.553,0,0.261,469924018,25179309,22381720
3.921,11531971.94,105,1.316,0,0.712,231063829,25605381,12654182
4.606,417869.44,22,0.975,0,0.15,65320517,25635429,14134490
4.892,404236.63,32,0.973,0,0.193,95170218,25638133,28567200
5.154,951826.95,36,0.884,0,0.181,117903307,25670949,24223048
5.426,2045245.39,44,0.868,0,0.259,146696215,25736125,26262159
5.686,1771604.69,38,0.936,0,0.292,117572649,25800861,32493688
5.95,3411982.27,50,0.936,0,0.11,154700854,25965853,36091724
6.216,6696292.16,92,0.912,0,0.237,292140350,26129197,24424096
6.481,9210287.53,171,1.369,0,0.314,216922504,26521605,26476670
6.816,179394292.77,140,2.022,0,0.749,200439995,33978805,43808917
7.041,20184947.98,228,1.708,0,0.342,231900373,34601445,23141552
7.304,13708947.63,228,0.964,0,0.175,410648147,34962653,29716417
7.583,12158963.35,228,1.074,0,0.153,368833050,35387709,28442857
7.85,7869613.13,159,0.955,1,0.186,289296753,35649853,23621533
8.116,5928629.34,159,0.934,1,0.254,295682568,35846781,24681818
8.384,4880761.49,159,0.792,1,0.122,348781316,36010837,34891566
8.661,4719073.65,159,0.809,1,0.124,341453298,36174029,34476190
8.965,4322844.98,159,1.018,1,0.159,271293384,36338949,24879725
9.226,2031538.39,159,1.216,1,0.321,227085913,36404493,18296028
9.518,1789574.09,159,0.868,1,0.11,318247257,36469853,36490263
9.764,1072350.3,159,0.788,1,0.054,350273724,36502725,42317662
10.045,916403.63,79,1.152,1,0.321,119080806,36534925,21336905
10.303,974214.18,79,0.963,1,0.193,142433618,36567885,26281763
10.804,520419.13,40,1.104,1,0.277,104880036,36601053,21790820
11.324,312202.33,22,0.868,1,0.123,73390352,36633045,19236714
11.623,1265821.2,48,0.873,1,0.208,159070805,36666581,26327272
12.123,435949.5,31,0.764,1,0.244,117450204,36699333,32710843
12.415,1041656.1,39,0.796,1,0.192,141822633,36732149,9927522
12.683,983997.08,42,0.846,1,0.297,143666912,36764813,19996750
12.988,859480.02,43,1.173,1,0.427,106128049,36797621,18886956
13.254,974376.61,43,1.286,1,0.357,96805363,36829973,19796875
13.517,991482.6,44,1.082,1,0.075,117699110,36863253,28339235
13.779,994585.34,42,0.938,1,0.04,129654363,36895133,32767241
14.041,985084.24,42,0.834,1,0.126,145776179,36927421,29695312
14.305,997230.08,42,1.167,1,0.197,104203898,36960293,23499227
14.526,1230527.67,42,1.021,1,0.184,119086525,36994285,26933569
14.768,1027133.78,42,0.905,1,0.08,134288711,37027077,31708029
15.179,1298562.52,52,0.847,1,0.057,177794569,37092061,40713936
15.578,1305701.01,52,1.069,1,0.194,140855372,37157221,24096822
15.805,1186146.08,52,1.117,1,0.158,134757941,37190885,24681818
16.148,1519959.11,52,0.939,1,0.024,160268192,37256029,35167898
16.497,1513527.16,52,1.08,1,0.325,139388638,37322013,21804243
16.805,1670827.77,52,1.183,1,0.133,127256364,37386349,24906958
17.026,2414732.61,52,1.012,1,0.247,148677773,37452973,24470242
17.245,2379408.64,52,0.766,1,0.131,196467058,37518117,37589164
17.474,2284890.55,52,1.394,1,0.432,107970604,37583661,18424522
17.742,2914144.27,52,1.449,1,0.235,103883418,37681397,19283292
18.0,3066876.02,52,0.835,1,0.159,180295719,37780205,43648754
18.211,3719437.88,52,1.071,1,0.211,140493994,37878325,25618461
18.474,3965896.71,52,0.914,1,0.066,164761487,38010101,34701525
18.707,4525352.26,52,0.847,1,0.126,177715887,38140413,25835174
18.916,5046500.29,52,1.037,1,0.15,145148915,38272181,25920260
19.138,5910049.07,52,0.84,1,0.069,179249516,38436037,39135135
19.392,6145732.4,52,0.861,1,0.202,174852830,38631629,26613199
19.599,11412586.89,52,0.9,1,0.041,167301208,38926677,34253763
19.842,9742682.62,52,0.781,1,0.184,192788606,39222413,31271361
20.058,10883524.36,52,0.91,1,0.136,165485714,39516013,31540594
20.276,10842811.13,36,0.753,2,0.142,83072509,39812389,46235123
20.493,13291620.7,36,0.855,2,0.118,73087308,40172845,42137566
20.709,10926814.38,36,0.76,2,0.109,82307368,40467365,32696774
20.912,11644989.13,36,0.998,2,0.257,62639729,40762645,21892008
21.122,17452673.9,36,0.832,2,0.106,75128178,41221365,33269146
21.349,16161675.72,36,0.921,2,0.046,67882365,41680085,34122950
21.559,13708992.28,36,0.694,2,0.09,90021370,42039893,50308157
21.778,13201940.29,36,0.974,2,0.233,64165764,42401061,26771704
21.983,14053381.6,25,0.967,3,0.175,44893424,42761085,25978159
22.189,20337721.87,25,0.847,3,0.213,51241521,43285261,28286511
22.392,16828841.36,25,0.698,3,0.142,62157038,43711317,39553444
22.613,15348397.82,21,0.761,4,0.211,47902330,44136733,29210374
22.826,18515889.93,25,0.904,4,0.194,48026533,44629413,28960000
23.03,18018491.14,25,0.815,4,0.044,53276099,45088173,36955916
23.231,23430178.29,25,0.86,4,0.15,50489612,45677405,30317048
23.441,20013458.74,25,0.717,4,0.076,60522466,46201581,39135135
23.671,22739986.57,24,0.97,5,0.267,42986625,46857533,27029333
23.873,23350937.4,24,0.713,5,0.116,58457893,47446869,35032258
24.078,26909459.98,24,0.736,5,0.063,56660869,48135541,44121883
24.28,28491301.15,24,0.958,5,0.261,43507981,48856517,25815235
24.483,27109616.44,23,0.846,6,0.137,47190907,49543589,38297229
24.692,28923136.7,14,0.989,8,0.332,24593858,50298317,7827027
24.895,31050570.29,27,0.897,8,0.08,52295053,51084669,36397814
25.095,37991450.07,27,0.706,8,0.089,66369867,52035085,47124260
25.306,35983484.82,27,0.776,8,0.201,60447994,52984101,28260223
25.512,35530730.99,27,0.842,8,0.061,55693960,53902133,35083700
25.713,32761572.29,27,0.916,8,0.164,51175565,54722061,31961612
25.919,37956345.53,27,0.765,8,0.097,61327058,55703789,38519951
