timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
7.467,235228109.73,90,1.088,12,0.126,143636280,201568021,37230486
7.667,245747374.89,72,0.718,13,0.048,174213681,207779989,40490013
7.875,227876350.08,93,1.234,13,0.212,130874104,213737061,105493013
8.081,241210046.38,111,1.375,13,0.394,140195238,219964909,35548281
8.284,239936761.49,128,0.93,13,0.12,239089277,226024789,35072664
8.484,269884936.43,81,1.362,15,0.4,103299522,232666117,111068181
8.686,241479811.97,101,0.812,15,0.2,216030281,238793293,33239598
8.887,229363600.38,108,0.938,15,0.13,199931602,244527373,73675146
9.087,252863889.29,122,0.878,15,0.06,241408911,250981109,69892969
9.291,261740218.75,132,1.331,15,0.352,172226919,257692589,32846880
9.492,236147372.43,98,0.7,16,0.096,243177151,263506317,47655696
9.694,239058468.81,89,0.932,17,0.224,165929613,269601005,52427586
9.903,243101101.58,106,1.016,17,0.118,181285039,275937453,44254278
10.106,247527863.41,121,0.982,17,0.018,214076212,282184125,45250000
10.307,228881676.36,107,0.79,18,0.071,235196963,287884933,64355555
10.508,247786378.3,107,1.057,18,0.146,175855474,294144637,36970212
10.708,245958359.82,99,0.992,19,0.188,173300491,300372557,38300341
10.909,240779287.95,111,0.852,19,0.186,226311058,306333973,31354330
11.11,236556422.97,96,0.958,21,0.128,173963863,312362061,46055979
11.312,257012535.74,109,0.967,23,0.087,195785915,318878197,35657387
11.515,243115360.69,95,0.823,24,0.111,200421308,324946773,69851368
11.718,231088380.77,97,0.842,24,0.024,200115405,330867645,53816492
11.918,267936478.01,95,1.46,25,0.263,113033980,337530101,77626876
12.119,244623901.01,97,1.069,25,0.051,157649666,343685357,57814882
12.319,239630339.29,82,0.833,26,0.134,170996939,349587501,63231441
12.522,256581143.04,101,0.916,26,0.076,191565124,356214997,66286876
12.723,247955709.29,79,0.844,28,0.097,162594492,362367613,84480746
12.925,242744694.1,78,0.814,29,0.089,166400000,368569405,55492215
13.126,253589593.86,94,0.906,29,0.095,180231062,374885581,73146391
13.328,251199242.11,86,0.859,30,0.097,173911667,381274229,68475201
13.531,249189460.98,100,0.904,30,0.014,192026523,387599093,38105263
13.735,247681842.91,112,1.175,30,0.171,165608935,393942781,51557575
13.94,257763255.89,107,1.354,31,0.312,137314032,400570325,25872046
14.14,237080564.49,66,0.909,33,0.238,126145029,406376069,128107238
14.345,240518143.54,69,0.694,34,0.109,172603059,412578821,46781538
14.549,262152784.42,96,1.134,34,0.152,149053590,419317813,47877419
14.75,244814437.8,75,0.742,35,0.11,175574267,425447213,68952380
14.953,228651113.9,109,1.012,35,0.247,187037057,431279797,85752961
15.155,271790076.99,109,0.987,35,0.391,191844416,438186757,24115064
15.355,229464742.15,107,1.979,36,0.527,93930255,443855685,70887728
15.56,213305550.64,107,1.154,36,0.067,161094508,449268309,47020815
15.761,230544008.81,117,0.643,36,0.136,316172939,455003837,40490013
15.961,243514531.46,123,1.615,36,0.275,132316854,461253405,73075150
16.166,255796972.63,96,0.905,37,0.163,184167375,467769413,46367795
