timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
16.806,34734361.84,25,0.911,23,0.197,47651172,71181437,11021883
17.017,31715294.9,23,1.22,24,0.077,32737907,71999501,25083464
17.22,38794949.44,25,0.71,24,0.11,61172328,72982693,38205804
17.421,30020862.69,24,0.756,26,0.158,55143669,73736589,35713004
17.621,35291124.28,24,0.908,26,0.315,45902476,74621909,24816691
17.825,34834727.42,17,0.746,27,0.148,39596782,75532757,19392857
18.028,30963646.66,23,0.933,28,0.088,42828988,76293005,34327586
18.242,35459273.31,25,0.821,28,0.133,52878880,77243765,36557628
18.461,34677579.3,25,1.069,28,0.273,40631357,78192781,23184861
18.663,32519778.78,33,0.99,28,0.075,57883457,79013277,30689788
18.868,33203049.93,33,1.005,28,0.196,57005890,79864373,26568807
19.074,35664841.87,24,0.737,29,0.053,56564801,80782781,39455040
19.278,32113415.3,23,0.86,30,0.109,46436949,81601869,36043290
19.482,34670628.5,22,1.046,31,0.237,36524256,82486181,24661800
19.685,37553341.52,24,0.652,31,0.025,63899482,83436981,47438377
19.913,27334868.75,24,1.041,31,0.177,40031101,84223501,22527225
20.145,35335563.35,13,0.832,33,0.081,27129620,85239309,13407407
20.348,39943247.72,27,0.964,33,0.054,48629385,86254637,31634558
20.549,30036628.0,27,0.696,33,0.126,67358506,87008805,36532110
20.754,33216564.94,23,1.111,34,0.204,35963824,87859413,23663813
20.954,36881981.77,26,0.904,34,0.151,49975221,88816877,40693208
21.154,29800507.58,20,0.751,35,0.156,46258901,89531917,34272189
21.369,35513770.07,23,0.974,36,0.078,41000051,90482245,26350086
21.575,35398702.54,24,0.884,37,0.174,47141331,91399781,24336134
21.778,32534050.33,27,0.839,37,0.16,55893015,92218917,27974241
21.996,33605782.27,27,1.134,37,0.374,41348639,93136445,22418015
22.197,40457888.33,31,0.868,37,0.244,62003568,94151389,41078014
22.398,28682965.96,31,0.994,37,0.3,54163499,94872493,23924468
22.606,35397993.98,31,0.908,37,0.096,59323348,95790525,33217935
22.81,38414991.66,33,0.734,37,0.087,78107679,96773717,40070440
23.013,29787168.1,23,0.986,38,0.191,40532251,97527445,27227350
23.215,35042444.05,26,0.916,38,0.171,49273456,98411765,28319727
23.416,36461617.09,26,0.738,38,0.145,61205893,99329117,35238938
23.621,30648445.59,26,0.921,38,0.218,49046112,100116077,27485763
23.851,33831388.42,20,0.93,39,0.229,37337630,101099077,21049732
24.052,38179256.0,26,0.873,39,0.147,51727608,102048805,34562814
24.253,31444897.54,26,0.704,39,0.062,64104434,102835069,42000000
24.466,31999892.86,26,0.895,39,0.132,50442540,103687733,38473429
24.71,34372952.84,26,1.019,40,0.184,44313487,104735205,23702380
24.913,36042956.13,24,0.731,41,0.052,56980222,105686213,36680337
25.121,31725497.41,28,1.327,41,0.103,36646492,106505917,26308139
25.328,35274541.52,30,0.903,41,0.076,57711597,107390509,31380804
25.528,32739118.74,30,1.024,41,0.031,50868992,108209837,29637426
25.73,37759823.32,30,0.79,41,0.073,65984810,109160021,37128205
25.944,32961791.42,31,0.894,41,0.237,60227085,110073653,21869634
26.15,32953817.8,33,0.827,41,0.049,69273089,110896117,33715686
26.364,34320064.26,33,0.959,41,0.037,59753341,111814149,28718162
26.57,34433569.53,33,0.847,41,0.032,67698701,112698981,31139784
26.772,36347070.38,33,0.898,41,0.095,63845010,113616501,29393162
26.974,32498255.31,33,0.916,41,0.036,62573509,114435029,32383386
27.179,34547600.14,23,0.691,42,0.097,57825718,115319813,47962145
27.38,36601239.43,24,0.764,42,0.141,54539676,116237845,35474387
27.582,32350377.16,24,0.855,42,0.202,48739108,117057261,45314366
27.786,34683387.59,24,0.781,42,0.058,53361996,117940693,37833729
27.989,33632788.84,24,0.874,42,0.033,47700772,118793565,34672748
28.194,37009867.78,30,0.811,42,0.027,64246495,119744197,38660194
28.396,32870141.41,30,0.848,42,0.238,61417378,120596181,36538317
28.6,33116077.04,30,1.246,42,0.312,41819494,121415397,20151093
28.818,35949139.71,21,0.785,44,0.106,46439198,122398517,22219948
29.019,35333523.9,23,1.168,45,0.079,34194481,123282501,13295492
29.219,32527268.95,23,0.896,45,0.115,44591129,124101861,32177777
29.428,35129505.93,24,0.922,46,0.155,45199729,125019997,24941626
29.629,31470283.3,30,0.935,47,0.106,55714629,125806533,30689788
29.83,35103631.18,30,0.842,47,0.095,61891362,126691261,33124183
30.033,33667014.34,22,1.257,48,0.319,30390301,127546173,20916611
