timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.273,1086795.07,40,137.193,0,0.831,721898,42129,178563
0.546,2938382.63,90,134.654,0,0.787,1654897,147359,367920
0.817,2599429.65,124,138.602,0,9.189,2215140,329345,294046
1.085,10782680.35,416,134.682,0,0.351,7647727,1100619,1902155
1.354,45796797.19,1645,138.101,2,1.311,29493025,4141147,7645285
1.623,141125779.59,4408,135.435,2,1.819,80586169,9554205,20076913
1.893,161529462.55,4427,134.763,2,0.403,81337024,14993771,20171060
2.094,213154117.31,4427,137.396,2,0.043,79778029,20301395,20171060
2.299,108885879.26,4427,134.828,2,1.029,81297888,23153025,20233276
2.5,209313367.05,4427,135.277,2,0.487,81027901,28428517,20314072
2.703,112329374.78,4427,134.405,2,0.371,81553597,31263105,20314072
2.906,208407015.09,4427,135.974,2,0.437,80612333,36439445,20314072
3.109,114198876.54,4427,134.882,2,0.313,81265265,39405841,20314072
3.309,198323047.24,4427,134.237,2,0.292,81655434,44435919,20397948
3.522,117756999.35,4427,136.355,2,1.07,80387090,47532383,20397948
3.723,206829660.18,4427,136.005,2,0.743,80594329,52709705,20522106
3.926,115993424.47,4427,135.281,2,0.45,81025431,55674651,20522106
4.13,194142426.47,4427,136.4,2,0.331,80360864,60442061,20522106
4.334,124491220.06,4427,135.241,2,0.717,81049320,63784229,20522106
4.535,192384153.77,4427,133.678,2,0.268,81997273,68602319,20522106
4.738,129747498.27,4427,134.306,2,0.485,81613560,71894677,20522106
4.942,191500054.74,4427,135.241,2,1.049,81049620,76597633,20522106
5.143,132205745.97,4427,134.336,2,0.615,81595637,80185215,20522106
5.345,177023185.64,4427,135.541,2,0.952,80870080,84379275,20522106
5.548,149082934.59,4427,133.931,2,0.133,81842530,88376635,20522106
5.749,162593723.97,4427,134.388,2,1.107,81564217,92391185,20522106
5.95,161634503.02,4427,133.801,2,0.354,81922048,96535867,20522106
6.154,155982344.85,4427,134.209,2,0.709,81672698,100387001,20522106
6.354,167379298.91,4427,134.273,2,0.35,81633769,104695099,20522106
6.556,145583297.28,4427,136.724,2,0.303,80170430,108349101,20522106
6.758,177044679.72,4427,134.824,2,0.394,81300224,112837947,20522106
6.958,135412109.21,4427,133.786,2,0.368,81931003,116262629,20522106
7.159,183560202.51,4427,134.274,2,0.12,81633313,120850225,20522106
7.359,138054781.92,4427,133.687,2,0.265,81991599,124291001,20522106
7.573,172437500.71,4427,134.937,2,0.172,81231840,128894691,20522106
7.774,147074694.48,4427,137.588,2,0.969,79667064,132614017,20522106
7.977,172083587.36,4427,134.933,2,0.885,81234324,136988387,20522106
8.179,147593952.78,4427,134.656,2,0.158,81401354,140658193,20522106
8.381,173027750.13,4427,134.211,2,0.086,81671253,145082083,20522106
8.582,144031333.18,4427,135.479,2,0.228,80907313,148620661,20522106
8.786,178246875.5,4427,133.847,2,0.282,81893817,153176069,20522106
8.987,137304170.09,4427,133.989,2,0.224,81806721,156666075,20522106
9.189,183186029.34,4427,134.141,2,0.18,81713948,161285859,20522106
9.39,124562039.25,4427,140.456,2,0.622,78040398,164431333,20522106
9.599,191981946.07,4427,135.677,2,0.523,80789315,169412903,20522106
9.803,131922953.23,4427,133.762,2,0.371,81945780,172836637,20522106
10.005,189337928.9,4427,137.313,2,1.121,79826688,177522325,20522106
10.206,134774494.37,4427,133.965,2,0.464,81821301,181012911,20522106
10.409,174274383.53,4427,135.446,2,0.108,80926726,185304625,20522106
10.61,143264249.05,4427,137.095,2,1.524,79953550,188974431,20522106
10.811,168254742.06,4427,134.677,2,0.671,81388963,193137103,20522106
11.012,151342487.25,4427,134.099,2,0.521,81739464,197052691,20522106
11.214,160338224.56,4427,136.034,2,0.664,80576778,201017573,20522106
11.435,112817608.79,1641,136.393,24,1.683,24071418,204305347,20522106
11.669,101623328.27,3099,135.134,24,0.405,34068956,207074067,20522106
11.879,200424220.98,3099,137.495,24,1.573,33483879,212480271,20522106
12.079,120307414.83,3099,134.401,24,0.586,34254699,215397373,20522106
12.281,201971610.36,3099,135.673,24,0.379,33933482,220590351,20522106
12.481,116623714.78,3099,133.792,24,0.668,34410524,223491069,20522106
12.699,190165472.13,3099,136.209,24,1.094,33799857,228684563,20522106
12.9,135922275.12,3099,134.579,24,0.365,34209424,231813505,20522106
13.101,186276038.69,3099,135.295,24,0.642,34028289,236761875,20522106
13.302,114860762.32,3099,135.93,24,0.201,33869388,239580079,20522106
13.503,205778252.13,3099,134.258,24,0.559,34291024,244839187,20522106
13.707,110508914.2,3099,134.643,24,0.841,34193195,247656443,20522106
