timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.201,128272400.31,89,0.904,1,0.251,170974461,3224013,26154351
0.421,334297760.26,123,1.61,1,0.247,132748322,12575149,40379252
0.622,527007375.16,218,1.126,1,0.046,336222611,25932949,63863186
0.847,289551030.82,218,1.826,1,0.048,207417823,34077949,27365010
1.053,338284719.0,218,1.712,1,0.23,221227507,42809389,47648994
1.253,335970209.94,218,4.823,1,1.074,78539664,51225165,29013840
1.458,294123379.48,219,1.113,1,0.21,341669494,58628789,69158208
1.665,338695400.98,219,1.698,1,0.304,224074429,67531093,23033984
1.868,366699262.74,158,1.169,2,0.188,234700406,76692605,42099464
2.068,209972814.66,169,1.81,2,0.062,162161606,81970565,123581320
2.29,299834147.8,189,1.763,2,0.221,186184621,90376205,47101783
2.496,452869231.72,202,1.581,2,0.381,221903082,101973237,25322734
2.704,328807197.64,213,1.405,2,0.257,263282091,110575805,40956204
2.905,301762026.25,230,2.522,2,0.211,158456856,118134365,82711762
3.107,302317619.38,233,1.392,2,0.083,290665565,125823245,43578659
3.307,337962218.6,245,3.545,2,0.612,120066842,134294045,64282919
3.507,320551699.34,259,3.694,2,0.161,121808952,142243565,105609116
3.708,331837580.62,266,7.742,2,0.433,59699578,150649205,58383284
3.908,303139837.0,271,3.652,2,0.102,128909311,158207765,99162347
4.108,286286886.89,280,2.702,2,0.363,180028862,165440525,78071210
4.308,372817748.32,291,1.5,2,0.093,336925937,174668629,55871382
4.531,305325118.55,300,1.979,2,0.379,263339227,183253821,36973871
4.736,317520974.25,308,1.95,2,0.368,274451692,191459637,18891788
4.943,394759939.82,316,2.098,2,0.683,261638739,201624597,31215577
5.143,290850708.3,322,3.579,2,0.094,156303299,208902245,89430880
5.343,296778117.58,329,3.542,2,0.087,161369154,216265325,92713890
5.552,391374577.62,338,1.195,2,0.372,491471799,226591013,31016910
5.754,361286166.99,347,2.193,2,0.171,274894717,235748165,50141319
5.955,236722365.63,351,6.303,2,0.753,96757308,241593517,67469534
6.164,288557735.3,358,17.518,2,2.868,35508286,249236285,34233990
6.364,410146805.03,367,3.603,2,0.347,176954339,258993661,30535638
6.571,376319598.04,377,10.104,2,4.242,64830848,269240405,34831256
6.782,313828158.9,383,1.932,2,0.277,344306176,277580885,38807370
6.984,262245913.44,390,3.373,2,0.365,200908390,284162045,39615857
7.193,431711302.0,396,1.479,2,0.407,465082527,295499885,24611898
7.394,288887040.4,285,7.277,3,0.553,68045206,302537173,46300154
7.595,326710956.17,208,1.523,4,0.138,237211124,310625717,38793769
7.795,377877457.82,221,1.762,4,0.316,217862336,320109653,38760994
8.0,332761341.55,236,1.433,4,0.179,286039654,328666349,48735275
8.218,285776396.88,240,1.499,4,0.065,278201467,336485549,26293125
8.418,312372014.51,250,2.326,4,0.668,186728278,344304749,62478425
8.632,333028420.48,265,1.454,4,0.131,316551688,353231669,31599486
8.861,307829872.4,271,1.553,4,0.269,303188474,362028269,42319115
9.061,268613542.33,279,4.382,4,0.21,110616445,368804909,77468756
9.262,401959911.6,297,3.223,4,0.6,160082884,378904709,56807681
9.467,282564869.14,208,1.657,5,0.221,218035321,386007157,29759794
9.667,327482233.79,224,7.918,5,0.947,49151224,394217317,32310743
9.868,376563586.26,237,4.148,5,0.887,99264503,403665517,32164417
10.09,208751654.91,240,1.7,5,0.106,245218081,409201293,54269165
10.29,501112766.39,263,1.936,5,0.327,235986986,421717733,99611845
10.518,255921293.44,268,1.26,5,0.11,369548100,429360277,31369150
10.719,256639463.17,277,5.196,5,0.28,92627414,435789397,83170774
10.919,471841304.81,291,2.773,5,0.071,182303519,447277781,147452014
11.119,292216620.47,298,3.791,5,0.057,136556400,454946437,110763346
11.327,337757204.91,306,2.151,5,0.138,247118154,463743037,35469740
11.53,283905145.42,316,2.135,5,0.287,257150965,470836789,26257408
11.757,89184688.18,316,1.045,5,0.093,525248451,473065261,27643636
11.995,2580942.0,316,1.086,5,0.233,505192961,473327349,33937500
12.261,7875786.95,316,1.405,5,0.303,390631640,473842837,25920987
12.805,97707445.12,322,1.183,5,0.221,472706473,480041725,24887500
13.306,307511.08,161,0.987,5,0.043,283438297,480075261,16353182
13.771,789147.95,44,1.046,5,0.227,121820267,480106885,25752627
14.21,614888.73,44,1.226,5,0.325,103924151,480140621,20525773
14.711,501357.49,43,1.07,5,0.257,116367714,480173493,32070874
15.068,755108.86,44,1.267,5,0.389,100541670,480205693,19664197
15.568,301585.29,22,0.911,5,0.275,69878804,480238653,21124668
16.197,572103.35,31,0.749,5,0.104,119841148,480271773,12895674
16.698,300262.95,20,0.791,5,0.139,73200631,480303813,14655870
17.228,655198.68,34,0.781,5,0.047,126033920,480337397,31558974
17.692,617611.89,40,0.735,5,0.132,157605442,480370085,29855670
18.192,307030.26,20,0.667,5,0.06,86836581,480402869,21483679
18.687,790181.86,31,0.728,5,0.11,123255191,480435581,22252469
18.975,909907.08,42,0.836,5,0.137,145449327,480468389,30746208
19.476,244866.34,20,0.819,5,0.148,70688024,480500741,16269662
19.96,831245.13,49,0.824,5,0.034,172213592,480534021,33749167
20.461,285199.73,22,0.908,5,0.176,70148086,480565901,13317725
20.93,814171.58,42,1.231,5,0.194,98777383,480599565,22391752
21.431,317993.06,24,0.932,5,0.188,74565106,480631061,20322807
21.921,744158.01,39,0.684,5,0.099,164972064,480665085,28695121
22.216,1755058.04,48,0.923,5,0.168,150461913,480729869,30081208
22.717,318431.81,24,0.889,5,0.203,78127300,480763365,17068762
23.189,783583.64,34,0.705,5,0.08,139640489,480796061,21515601
23.691,261697.7,20,0.793,5,0.161,72958589,480827989,14350842
24.196,573834.79,28,0.844,5,0.117,96075829,480861669,20685714
24.496,1143818.58,29,0.92,5,0.077,91274555,480893149,15646365
24.998,330268.86,22,0.903,5,0.096,70487622,480927173,15943943
25.318,1183555.98,54,0.894,5,0.109,174828395,480959757,29724340
25.785,1117208.29,54,0.821,5,0.111,190450905,481024917,32661654
26.285,474393.62,45,1.099,5,0.117,118499659,481057501,24500846
26.792,559808.94,45,0.792,5,0.15,164389782,481090077,36504201
27.117,795858.02,45,1.019,5,0.279,127858719,481123853,23645412
27.617,340146.07,24,1.007,5,0.058,68986600,481155237,15796363
28.085,780913.7,38,0.736,5,0.13,149445594,481189301,19567567
28.287,1287783.62,42,0.851,5,0.238,142781511,481221845,26281763
28.877,863683.64,42,0.796,5,0.102,152804020,481287005,37757496
29.346,575612.92,42,0.863,5,0.135,140798147,481319293,35816254
29.666,822192.84,43,0.947,5,0.236,131410631,481352165,22984126
30.139,571362.31,44,0.961,5,0.139,132474593,481385957,31919839
30.633,530935.06,22,0.76,5,0.132,83776462,481418757,17530266
30.988,739720.64,34,1.033,5,0.123,95260853,481451501,17019891
31.226,991955.47,36,0.877,5,0.106,118759504,481484221,16196868
31.633,1337469.33,42,1.263,5,0.341,96294507,481549093,24095087
32.134,515133.45,40,0.948,5,0.2,122161877,481581381,34641148
32.609,554205.17,42,0.941,5,0.159,129206745,481614253,27820677
32.907,906430.67,44,0.925,5,0.167,137681253,481647989,29661080
33.396,513244.17,42,0.831,5,0.151,146258229,481680861,30292887
33.758,744498.57,42,0.832,5,0.103,146148392,481713061,32008421
34.135,698734.44,44,0.806,5,0.049,158094292,481746021,40273072
34.34,1295020.29,44,0.872,5,0.182,146107496,481779173,27604852
34.816,551807.67,24,0.778,5,0.126,89265050,481811973,15453575
35.082,983083.22,33,0.708,5,0.112,134816434,481844757,19471882
35.463,687126.49,37,0.653,5,0.076,163966335,481877477,20658884
35.851,675704.5,40,0.776,5,0.211,149206246,481910221,16673162
36.152,831159.69,42,0.968,5,0.182,125555612,481943045,26281763
36.51,765839.14,44,0.907,5,0.187,140354123,481975813,29883677
36.805,877905.95,44,1.235,5,0.308,103104278,482008109,20462987
37.039,1100596.82,45,1.613,5,0.58,80774773,482040397,13625320
37.456,631739.09,45,1.152,5,0.175,113039141,482073269,25322734
37.78,826226.94,45,1.008,5,0.12,129189591,482106805,30933875
38.102,816276.93,34,0.986,5,0.138,99862068,482139605,13777354
38.401,874950.64,32,0.871,5,0.147,106397244,482172357,19638336
38.757,737031.74,34,1.044,5,0.197,94280311,482205109,14663291
39.057,874963.3,22,0.711,5,0.085,89498858,482237933,20394366
39.411,1121953.46,44,0.828,5,0.142,153731262,482351285,31323500
39.615,41711861.68,330,14.466,5,3.202,40397914,483812317,27851254
39.89,210384071.49,330,1.996,5,0.542,287206611,490593301,21365526
40.281,690557.55,330,1.224,5,0.512,468422750,490627037,31262021
40.782,525038.94,82,1.12,5,0.164,211863053,490659909,25213930
41.3,497473.94,82,1.179,5,0.037,201396798,490692109,25878147
41.56,1945693.54,124,0.929,5,0.062,231711143,490790229,68179372
41.967,1965420.47,134,0.918,5,0.081,253395075,490855389,31684901
42.255,949789.02,134,0.879,5,0.088,264739511,490889565,33710052
42.611,728691.0,43,0.945,5,0.113,131723390,490921997,27247311
42.898,907427.5,45,0.976,5,0.209,133456221,490954581,27438415
43.399,474276.4,42,0.903,5,0.163,134641760,490987157,25736202
43.781,761654.25,45,1.317,5,0.514,98952164,491020693,17016228
44.069,878942.54,44,0.905,5,0.28,140663998,491052317,39388601
44.45,709272.37,45,1.191,5,0.252,109363264,491086053,22967555
44.831,689122.55,45,0.998,5,0.036,130515773,491118925,29929133
45.332,236890.2,21,1.049,5,0.262,57926896,491149677,9495081
45.759,943783.5,37,0.885,5,0.209,120956116,491184085,9172850
46.076,836734.39,42,0.962,5,0.128,126403741,491217237,23663813
46.392,810008.3,42,0.846,5,0.105,143709348,491249245,31907660
46.829,590694.67,40,0.858,5,0.066,134972327,491281533,34312796
47.15,818570.23,40,0.784,5,0.114,147731547,491314405,32760180
47.634,558593.95,42,0.977,5,0.279,124383995,491348141,23886881
47.989,739022.41,43,0.892,5,0.197,139566265,491381013,27198568
48.375,668803.49,44,0.95,5,0.152,134024717,491413909,28686792
48.665,907430.89,44,0.998,5,0.053,127679358,491446173,28129509
49.01,9109450.54,271,1.189,5,0.192,395830282,491838581,33462184
49.288,968479.97,271,0.873,5,0.129,539392439,491872317,39135135
49.526,1106085.05,271,1.214,5,0.255,387603333,491905189,22560906
49.792,893731.61,271,1.078,5,0.087,436716531,491938213,26176974
50.039,7535061.29,271,1.38,5,0.272,341039000,492167277,26621902
50.239,269360661.9,395,0.757,5,0.025,905925754,498929437,68511508
50.882,9912543.29,98,1.156,5,0.118,245508650,499715701,27077471
51.387,523200.36,98,0.974,5,0.068,291309212,499748765,30166666
51.709,1806087.05,98,1.332,5,0.433,213069069,499960413,38877808
51.909,337663237.66,356,2.21,5,0.265,279839674,508442797,94831234
52.11,282133919.08,356,0.871,5,0.237,710099698,515477021,65631728
52.313,282840156.49,356,1.07,5,0.275,577712444,522843157,25431394
52.514,241302607.05,356,0.667,5,0.066,927414692,528616333,37883720
52.715,265761199.94,356,0.896,5,0.21,690289412,535465373,95190897
52.917,283223455.95,356,0.734,5,0.064,841899421,542575053,79650211
53.12,261332242.41,251,1.675,6,0.519,260322375,549390805,33911007
53.32,280586705.23,253,1.461,6,0.15,300769896,556174685,60902102
53.525,283966778.23,255,1.519,6,0.379,291649168,563579757,43045417
53.725,251229516.4,258,1.129,6,0.04,396858072,569871317,47557476
53.929,247375235.54,182,6.986,7,6.823,45264086,576190405,6134767
54.134,286618195.79,193,0.969,7,0.151,345773218,583459365,96964285
54.337,283122314.59,204,1.427,7,0.593,248250302,590547325,61853231
54.54,240160225.68,209,1.189,7,0.141,305431791,596812821,57663716
54.743,287598259.78,218,1.607,7,0.095,235661746,604123773,27846153
54.943,288601163.92,227,1.048,7,0.296,376145142,611061373,33148803
55.143,292780420.89,231,1.877,7,0.232,213787270,618564677,53993220
55.347,262998036.65,240,1.506,7,0.34,276908366,625406477,32981631
55.548,295763206.26,246,2.97,7,0.026,143886089,632557229,116365837
55.748,254723658.51,253,2.724,7,0.153,161362807,638946933,133448565
55.949,244019152.56,256,1.492,7,0.587,298115506,645073213,34263374
56.152,256868902.19,186,1.183,8,0.099,272996388,651794941,66659846
56.362,258252463.77,195,1.494,8,0.016,226757236,658594749,65863542
