timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.221,30105956.31,60,1.305,0,0.317,79889655,890557,20486173
0.422,183555603.35,196,1.042,0,0.106,326685467,5474925,41031078
0.647,406901753.66,468,1.25,0,0.128,650232323,17506357,19552888
0.847,335436142.52,661,7.161,0,0.085,160390113,26172637,125982820
1.07,366037787.71,820,1.308,0,0.048,1088800840,35946637,40835365
1.285,243969108.14,820,1.568,0,0.308,908404207,42784093,32088642
1.49,324196330.95,910,1.769,0,0.901,893468569,50911717,34258675
1.699,312057911.33,910,1.914,0,0.379,825969833,59331837,16722826
1.907,288625967.74,910,2.071,0,0.88,763503621,66705053,46287699
2.11,451071335.52,910,1.341,0,0.258,1178692508,77780805,47986743
2.31,248823788.68,910,1.778,0,0.249,889010331,84425677,62923952
2.51,271116803.92,910,2.245,0,0.209,704327839,91019869,77549790
2.714,515694394.32,910,1.466,0,0.474,1078040565,103733309,29695312
2.922,334837514.34,910,1.901,0,0.423,831507789,112941141,21611940
3.123,401700908.88,641,1.893,1,0.229,588107240,122444437,104803545
3.323,335532899.63,650,7.152,1,0.144,157900145,130931165,117810347
3.523,310729242.95,658,4.012,1,0.188,284971380,139029829,38961121
3.723,376083227.62,663,5.647,1,0.407,203998193,148868989,77822229
3.925,297967749.91,664,1.51,1,0.333,763641201,155965637,21647840
4.125,340867308.71,667,1.193,1,0.071,970770976,164156973,55047933
4.33,350718584.95,679,1.626,1,0.42,725212693,173463269,42681222
4.531,369666342.57,683,11.118,1,0.168,106739290,182704405,43060286
4.733,356618555.16,480,1.479,2,0.093,563641155,191748637,29120665
4.957,285943966.95,339,1.746,3,0.758,337224216,199317421,47805386
5.157,521922659.8,354,4.228,3,0.054,145467754,212791061,117638292
5.358,422779368.15,359,7.642,3,2.835,81627636,223412141,41304106
5.559,374428930.86,262,3.337,4,1.647,136425292,232676453,13788287
5.759,533043668.22,277,3.463,4,0.06,138972880,245987885,111352773
5.959,376190449.19,286,1.131,4,0.124,439344546,255405709,100273701
6.166,306523024.21,299,1.583,4,0.328,328097505,263420389,29307346
6.399,491907027.21,313,2.064,4,0.464,263422558,277788893,28592383
6.607,506248383.4,323,1.573,4,0.38,356798982,290983069,47217391
6.808,317136856.43,333,6.295,4,3.408,91906571,298482317,38565242
7.012,306825562.8,339,1.036,4,0.055,568577606,306751789,52218323
7.231,351708243.53,345,1.78,4,0.43,336687447,316460629,51191919
7.432,299716882.46,352,1.447,4,0.352,422618897,323954029,27602859
7.634,443286958.8,358,1.45,4,0.236,428822610,335083357,41402558
7.836,329530402.62,364,1.093,4,0.03,578273280,343502029,46584450
8.038,352338456.92,368,1.427,4,0.125,447902495,352155277,26133689
8.238,327641206.4,372,4.014,4,0.521,161028169,360381045,75767441
8.438,243226480.04,378,6.095,4,0.426,107749300,366377597,71308094
8.64,300045262.17,382,1.641,4,0.3,404302238,374257549,56131406
9.17,16830206.64,95,1.572,4,0.394,174929264,374864261,14282245
9.687,521196.12,47,1.198,4,0.302,113533103,374897197,20018433
10.285,382815.69,22,0.811,4,0.217,78499306,374925077,22140672
10.883,449835.81,20,0.663,4,0.118,87245339,374962741,18516624
11.371,825570.22,38,0.749,4,0.139,146804068,375039469,20800000
11.873,1528209.14,42,0.953,4,0.091,127580437,375093485,30438438
12.3,615950.71,43,0.923,4,0.158,134898307,375126349,29266602
12.801,511723.85,40,1.147,4,0.253,100927902,375158381,21922785
13.349,483727.26,42,0.96,4,0.141,126700000,375191509,33637168
13.849,515971.02,41,0.948,4,0.188,125248945,375223797,24794520
14.398,711679.45,51,0.76,4,0.13,194304884,375290421,39227326
14.731,1181219.35,46,0.901,4,0.171,147730523,375321829,29323047
15.181,608583.79,45,1.206,4,0.378,108048502,375356005,19810945
15.682,286674.96,22,1.126,4,0.263,56557478,375388437,15026415
16.289,543410.38,34,0.942,4,0.119,104471087,375421557,24015609
16.615,960592.45,42,0.998,4,0.327,121814722,375454317,19086115
17.113,526121.93,33,0.895,4,0.092,106705373,375487053,12022140
17.329,1212496.36,39,0.735,4,0.116,153613056,375519853,22449612
17.825,1055499.43,44,0.861,4,0.166,147845105,375585365,29238461
18.098,964546.08,43,0.913,4,0.045,136394304,375618173,31974763
18.598,262467.23,20,0.868,4,0.154,66670503,375650861,12624237
19.201,620852.44,30,0.699,4,0.067,124291845,375683645,26231884
19.411,1304027.41,43,0.97,4,0.216,128280195,375715685,27345323
19.902,526487.78,40,0.939,4,0.098,123283224,375747973,29018036
20.176,1087453.27,64,1.251,4,0.455,148097483,375864829,19745454
20.394,21995755.52,368,2.179,4,0.274,293353274,376874085,38889883
21.061,104167527.21,49,1.364,4,0.52,103978017,385095829,17179661
21.419,355977.25,49,1.063,4,0.219,133399764,385095829,23502254
21.92,284325.36,18,1.115,4,0.165,46741089,385128117,6547098
22.202,493935.37,30,1.149,4,0.377,75605351,385129717,15949645
22.703,71761.31,34,1.11,4,0.315,88686331,385129717,8048916
23.203,291439.21,22,0.999,4,0.138,63743871,385162549,18018099
23.455,184243.89,26,0.815,4,0.165,92373562,385162549,17428284
23.956,467560.36,24,0.772,4,0.173,89929160,385191725,18445859
24.5,180025.91,33,0.749,4,0.08,127487743,385195277,13095607
25.001,146245.67,16,0.803,4,0.082,57649766,385223253,9453754
25.26,580586.38,29,1.267,4,0.411,66272637,385228005,12009478
25.762,374226.85,22,1.277,4,0.186,49891934,385260829,11685986
25.968,547993.31,32,1.301,4,0.156,71190320,385260829,10298719
26.47,0.0,32,1.301,4,0.156,71190320,385260829,10298719
26.97,278803.73,22,0.983,4,0.089,64764421,385293597,16302968
27.615,418155.17,22,0.898,4,0.04,70938900,385326421,17678135
27.82,562749.94,22,0.821,4,0.055,77532096,385326421,16106785
28.322,0.0,22,0.821,4,0.055,77532096,385326421,16106785
28.822,248771.99,20,0.743,4,0.05,77928018,385359141,20083217
29.356,257033.2,32,0.769,4,0.023,120490167,385359141,23705320
29.857,171561.91,16,0.706,4,0.075,65631728,385391893,10102325
30.503,496836.99,23,0.779,4,0.163,85408559,385424637,22657183
31.159,178015.3,34,0.731,4,0.065,134674645,385424637,22308123
31.66,281102.32,21,0.904,4,0.18,67255736,385453813,13816793
31.923,352541.1,29,0.884,4,0.228,94937402,385457373,20728016
32.424,318372.72,20,0.871,4,0.185,66488735,385490141,14017424
33.039,213163.54,32,0.83,4,0.174,111552211,385490141,16804642
33.539,160696.47,15,0.781,4,0.069,55585412,385521917,9390402
33.801,442155.37,25,0.72,4,0.225,100520652,385521917,18756476
