goodput_mbps,snd_cwnd,rtt_ms,loss,rttvar,pacing_rate,bytes_sent,delivery_rate,cwnd_x_loss,bdp_estimate,goodput_mbps_lag1,snd_cwnd_lag1,rtt_ms_lag1,loss_lag1,rttvar_lag1,pacing_rate_lag1,bytes_sent_lag1,delivery_rate_lag1,cwnd_x_loss_lag1,bdp_estimate_lag1,goodput_mbps_lag2,snd_cwnd_lag2,rtt_ms_lag2,loss_lag2,rttvar_lag2,pacing_rate_lag2,bytes_sent_lag2,delivery_rate_lag2,cwnd_x_loss_lag2,bdp_estimate_lag2,target_delta_cwnd,eta_sample_weight
54.13538983,582,105.043,0.0,0.381,8231048,51926541,6841864,0.0,5686.543753912691,56.696682409999994,581.0,105.366,0.0,0.291,8191736.0,50532553.0,6837365.0,0.0,5973.902638812059,54.55401115,580.0,104.696,0.0,1.03,8229969.0,49097711.0,6819958.0,0.0,5711.5867513604,1.0,0.0
54.5740725,583,105.12,0.0,0.232,8239171,53372525,6830685,0.0,5736.8265012,54.13538983,582.0,105.043,0.0,0.381,8231048.0,51926541.0,6841864.0,0.0,5686.543753912691,56.696682409999994,581.0,105.366,0.0,0.291,8191736.0,50532553.0,6837365.0,0.0,5973.902638812059,0.0,0.0
36.705334060000006,583,107.539,1.0,4.486,8053820,54388923,3155595,583.0,3947.2549194783405,54.5740725,583.0,105.12,0.0,0.232,8239171.0,53372525.0,6830685.0,0.0,5736.8265012,54.13538983,582.0,105.043,0.0,0.381,8231048.0,51926541.0,6841864.0,0.0,5686.543753912691,1.0,0.0
56.677486630000004,584,107.699,0.0,4.42,8055630,55841097,6811763,0.0,6104.10863256437,36.705334060000006,583.0,107.539,1.0,4.486,8053820.0,54388923.0,3155595.0,583.0,3947.2549194783405,54.5740725,583.0,105.12,0.0,0.232,8239171.0,53372525.0,6830685.0,0.0,5736.8265012,1.0,0.0
53.98629767,585,107.937,0.0,1.482,8051668,57278415,6830910,0.0,5827.11901160679,56.677486630000004,584.0,107.699,0.0,4.42,8055630.0,55841097.0,6811763.0,0.0,6104.10863256437,36.705334060000006,583.0,107.539,1.0,4.486,8053820.0,54388923.0,3155595.0,583.0,3947.2549194783405,1.0,0.0
56.127587520000006,586,104.996,0.0,0.849,8291319,58712019,6922624,0.0,5893.17217924992,53.98629767,585.0,107.937,0.0,1.482,8051668.0,57278415.0,6830910.0,0.0,5827.11901160679,56.677486630000004,584.0,107.699,0.0,4.42,8055630.0,55841097.0,6811763.0,0.0,6104.10863256437,-166.0,0.0
43.2879521,420,104.859,2.0,0.422,5950340,60359797,6225735,840.0,4539.1313692539,56.127587520000006,586.0,104.996,0.0,0.849,8291319.0,58712019.0,6922624.0,0.0,5893.17217924992,53.98629767,585.0,107.937,0.0,1.482,8051668.0,57278415.0,6830910.0,0.0,5827.11901160679,5.0,0.0
22.98223337,425,105.455,0.0,0.459,5987191,61424477,4836570,0.0,2423.59142003335,43.2879521,420.0,104.859,2.0,0.422,5950340.0,60359797.0,6225735.0,840.0,4539.1313692539,56.127587520000006,586.0,104.996,0.0,0.849,8291319.0,58712019.0,6922624.0,0.0,5893.17217924992,13.0,0.0
40.245964289999996,438,105.22,0.0,0.991,6184117,62505251,4958380,0.0,4234.680362593799,22.98223337,425.0,105.455,0.0,0.459,5987191.0,61424477.0,4836570.0,0.0,2423.59142003335,43.2879521,420.0,104.859,2.0,0.422,5950340.0,60359797.0,6225735.0,840.0,4539.1313692539,12.0,0.0
40.898764,450,108.702,0.0,6.996,6150024,63592215,5162957,0.0,4445.777444328,40.245964289999996,438.0,105.22,0.0,0.991,6184117.0,62505251.0,4958380.0,0.0,4234.680362593799,22.98223337,425.0,105.455,0.0,0.459,5987191.0,61424477.0,4836570.0,0.0,2423.59142003335,13.0,0.0
