timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.214,62342391.82,142,1.259,0,0.102,195921945,1824893,52337349
0.414,412036316.56,341,1.551,0,0.47,381871650,12202709,55408163
0.625,377140394.9,519,1.957,0,0.635,460755856,22360429,55692307
0.826,488331239.44,636,2.74,0,0.235,403197373,34254301,119088781
1.026,373991796.12,717,4.068,0,0.89,306211361,44504693,49047202
1.226,489500231.21,783,2.443,0,0.242,556714561,55882453,79538028
1.435,361019900.4,874,1.773,0,0.432,856368449,65678797,36290726
1.635,280038867.35,469,0.642,2,0.074,1267640521,72187933,46985250
1.838,208156655.31,471,1.108,2,0.391,738137181,77692885,41597811
2.038,341834042.07,471,1.15,2,0.239,711505846,86049293,73416536
2.239,330084293.65,329,2.019,3,0.775,283127790,94404277,61440366
2.439,337576506.83,329,1.014,3,0.182,563569094,102760685,76806956
2.642,332363722.37,162,0.879,5,0.125,320149218,111280757,56645476
2.847,324840976.59,123,1.088,6,0.29,196393108,119634325,34501861
3.048,343016802.73,135,0.93,6,0.109,254939274,128254269,50377733
3.25,343174934.87,147,0.802,6,0.109,318388532,136872765,65984810
3.45,339798720.1,108,0.869,7,0.168,215733065,145437765,90414380
3.652,337585942.58,126,0.766,7,0.179,285586303,153973725,129285714
3.853,331118774.24,109,1.32,8,0.074,143388587,162183893,106610989
4.053,335461386.44,105,0.755,9,0.092,241413165,170654717,42588235
4.253,357866165.27,109,0.779,12,0.103,243013183,179594789,79134883
4.453,333888421.07,109,0.809,12,0.18,233897375,187826669,64161127
4.654,328525700.12,109,0.696,12,0.064,271977598,196116469,59691489
4.854,345421177.65,130,0.94,12,0.207,240242488,204702949,46843006
5.057,339266895.39,148,1.028,12,0.096,250038697,213464957,57089605
5.257,362845922.81,163,0.843,12,0.059,335827834,222561293,44126410
5.458,356992634.82,174,0.672,12,0.082,449412709,231408573,48808988
5.659,340627488.68,182,1.018,12,0.128,310537081,240180557,58459627
5.861,362691121.33,188,3.053,12,1.823,106968621,249169053,49504273
6.063,354220032.56,198,1.48,12,0.475,232403816,258244357,34127946
6.263,363618309.94,206,1.288,12,0.238,277881106,267191549,104065708
6.463,379902834.0,149,1.695,13,0.299,152710993,276800501,98018461
6.665,334948764.89,88,0.995,15,0.268,153638583,285141045,36703188
6.867,367411438.49,119,0.759,15,0.096,272430039,294464717,41210866
7.072,373048704.84,97,1.023,16,0.077,164637069,303972293,42203015
7.272,367466135.77,120,0.967,16,0.12,215432777,313272797,27320754
7.477,369637665.11,137,0.705,16,0.14,337242712,322673213,63240963
7.679,363957820.09,126,1.161,17,0.238,188455003,331860797,51788268
7.883,358121799.71,149,0.751,17,0.08,344571485,341048357,42903703
8.083,377476186.52,158,1.326,17,0.191,206946801,350356781,90647154
8.286,368334839.69,176,0.969,17,0.092,315357153,359917245,31109375
8.486,340924796.84,189,2.786,17,0.266,117877386,368415557,46551607
8.686,377835574.82,198,2.123,17,0.148,162036877,377798597,124300224
8.887,387836152.74,210,2.149,17,0.217,169798045,387351837,127305285
9.092,360974827.16,220,0.943,17,0.179,405002781,396854573,81161783
9.292,380287907.84,229,1.137,17,0.126,349849785,406468997,47161971
9.494,381530495.94,236,1.391,17,0.295,294646021,416088061,35673012
9.694,356233276.57,239,1.661,17,0.345,250003100,424968645,25957911
9.9,374054036.68,125,0.986,19,0.162,220088663,434455957,27391229
10.101,362105021.79,97,0.768,20,0.177,219391083,443479901,79950920
10.301,348450785.27,119,0.696,20,0.119,297089655,452276501,60722580
10.502,386024465.7,101,1.023,22,0.089,171447160,461920293,66913123
10.702,378307265.62,118,1.589,22,0.156,129014818,471303333,97965578
10.902,288850271.18,94,1.107,23,0.609,147513569,478511893,11531285
11.104,342992385.09,116,0.891,23,0.15,225997589,487260365,51965082
11.307,358607829.18,111,1.04,24,0.142,188767898,496338469,53171648
11.51,372848790.48,138,1.124,24,0.16,213240373,505868621,36234841
11.712,394608576.35,64,0.874,27,0.12,127202058,515742717,67523316
11.914,368078476.84,132,1.328,27,0.298,172680745,525125757,77919282
12.117,376209011.02,132,1.12,27,0.198,204651527,534704277,36837573
12.317,383803535.19,137,0.953,29,0.199,249660409,544282869,83465502
12.519,371313843.53,137,0.892,29,0.056,266836149,553665909,45250000
12.721,381030139.33,137,1.092,29,0.11,217970653,563269045,30838334
12.921,382885442.39,99,0.95,30,0.086,180909583,572720245,77052208
13.121,382831653.67,121,0.857,31,0.165,245081859,582401581,23354838
13.321,377622637.73,121,0.878,31,0.094,239259857,591868605,34204724
13.525,361491367.99,143,1.076,31,0.088,230899570,601108293,29126436
13.728,340511521.71,154,0.787,31,0.085,339635602,609744165,46598331
13.93,385737966.59,173,1.271,31,0.205,236347754,619480517,26197368
14.136,346507830.31,145,1.106,32,0.128,227650327,628404581,35432300
14.338,349793876.0,152,0.769,32,0.196,343396977,637076653,72181268
14.543,379822390.39,171,0.979,32,0.052,303270834,647022965,31348453
14.756,363417694.91,182,1.823,32,0.223,173462159,656684021,48242301
14.964,346334895.51,192,1.771,32,0.304,188352406,665676101,33160305
15.17,349710181.49,204,1.476,32,0.07,240115427,674733341,48000000
15.373,371467717.77,210,1.213,32,0.21,300666186,684116381,83488288
15.576,367009378.75,164,1.141,33,0.125,249751446,693434293,41540983
15.777,402416408.81,184,0.901,33,0.122,354700762,703468933,58098765
15.977,384345495.57,144,1.269,34,0.241,197038606,712968221,150179566
16.18,365505411.1,115,1.015,35,0.204,196870935,722300229,25142857
16.38,397314672.01,115,1.101,36,0.093,181451986,732197333,96721141
16.58,329809893.83,143,0.963,36,0.107,257923238,740394461,66574712
16.78,378113387.46,148,1.491,36,0.256,172376908,749993253,54310949
16.98,376224972.68,166,1.738,36,0.065,165925994,759335005,126097019
17.18,369644173.74,179,2.04,36,0.177,152400514,768476973,90038051
17.381,392949655.07,193,1.286,36,0.126,260699096,778598493,54974212
17.585,375978853.77,142,0.968,37,0.229,254764274,788085845,32052083
17.787,390567332.51,167,0.978,37,0.156,296668830,798013333,36724637
17.991,368142935.41,178,1.127,37,0.188,274378176,807432573,56706739
18.195,392045429.89,144,0.835,38,0.05,299523447,817303597,48326328
18.396,387781196.75,162,1.235,38,0.352,227905029,827168821,37654846
18.597,379911761.76,130,0.822,39,0.078,274719367,836470957,59861452
18.8,393907681.88,160,0.876,39,0.212,317279315,846464949,41654794
19.003,397105579.89,180,1.498,39,0.172,208772966,856725477,60113619
19.203,370968630.95,188,1.698,39,0.328,192327818,866043357,61069105
19.403,393195148.08,199,0.744,39,0.054,464683218,875817357,35900826
19.606,376407102.51,208,0.858,39,0.268,421052337,885469725,64680115
19.807,393415292.82,158,1.048,40,0.162,261810275,895300309,83204116
20.007,392252817.17,172,1.464,40,0.07,204109407,904988877,64376907
20.209,393275483.1,188,1.208,40,0.227,266071105,915043789,58082089
20.412,418481046.94,207,1.255,40,0.057,286486021,925664869,39543775
20.617,368797681.89,162,1.276,41,0.029,220517978,935047917,39510324
20.817,406801308.02,134,0.959,42,0.089,242634779,945095605,34369453
21.019,421905014.02,157,1.564,42,0.144,174398721,955899133,71083636
21.219,434421047.64,179,1.858,42,0.214,167378124,966592613,103016915
21.426,415536918.89,198,1.66,42,0.369,207146714,977593069,30455066
21.636,419950669.86,155,1.517,43,0.099,177437536,988544349,42183660
21.838,391960013.8,171,1.424,43,0.022,208658426,998448669,48530779
22.038,431397518.8,153,1.204,44,0.156,220762134,1009218925,21744709
22.239,441936394.3,141,0.958,45,0.1,255742797,1020312101,32909090
22.442,448238466.85,136,0.93,46,0.097,254100645,1031680381,46932316
22.643,395473357.77,155,2.737,46,0.452,98380165,1041584701,61543250
22.844,408052924.51,178,1.139,46,0.126,271517875,1051945141,62605299
23.045,427745935.16,195,1.881,46,0.145,180098066,1062696541,105319330
23.245,417378793.65,212,1.773,46,0.302,207723239,1073122141,64856864
23.447,409482504.57,228,1.3,46,0.308,304601864,1083459413,77006647
23.647,427224574.63,240,3.029,46,0.015,137677121,1094103661,83531385
23.85,358370723.4,252,0.762,46,0.012,574356714,1103071125,71274611
24.088,194967892.76,258,1.953,46,0.311,229485948,1109155621,20421330
24.289,243393028.07,183,0.952,47,0.145,333750511,1114933157,50400752
24.489,306125675.26,185,1.071,47,0.381,300040602,1122763941,34641148
24.69,306709917.88,133,0.904,48,0.191,255536475,1130367405,57560248
24.893,305440638.55,104,0.82,49,0.163,220210693,1138151901,63090329
25.094,302149928.59,92,0.707,50,0.091,225869586,1145710469,42713864
25.294,265085963.19,100,0.922,50,0.102,188357723,1152288733,72039800
25.494,309748601.43,99,1.184,51,0.158,145181896,1159989213,48858895
25.696,295268921.12,112,0.878,51,0.083,221432171,1167539085,53906928
25.896,303246805.13,125,0.777,51,0.124,279536679,1175162805,43440000
26.097,303224159.59,136,1.088,51,0.105,217200000,1182763357,42736111
26.299,295554450.51,138,0.791,51,0.096,306880563,1190168429,55114186
26.508,321588334.19,104,1.082,52,0.209,166938013,1198620413,49851080
26.711,330303854.36,126,1.017,52,0.074,215224969,1207026053,48900562
26.911,324023417.52,104,1.809,53,0.333,99888288,1215105965,85758542
27.113,317359995.94,120,0.792,53,0.117,263065131,1223166645,34626086
27.315,323240398.81,134,0.876,53,0.113,265759337,1231291709,53629629
27.515,346653430.0,117,0.973,54,0.255,208913757,1239866837,157523012
27.721,324489939.68,88,0.994,55,0.112,153754449,1248295725,27053380
27.922,338549981.31,115,0.878,55,0.126,227428083,1256785349,59675151
28.123,329861343.11,128,0.933,55,0.115,238161210,1265098317,69548511
28.324,334959232.74,106,0.872,56,0.062,211010282,1273464909,38273127
28.525,316608375.29,128,5.382,56,0.472,41322427,1281504205,33846153
28.726,350737652.68,141,1.821,56,0.276,134496177,1290308045,41718177
