timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
0.249,20367343.21,33,0.78,0,0.105,73443227,664669,34701525
0.488,1937111.18,34,0.924,0,0.068,63877172,697821,25884332
0.731,2329840.06,34,0.814,0,0.045,72577886,763365,36519546
0.969,2624762.67,36,1.254,0,0.175,49878281,886213,30145010
1.211,6373235.69,40,0.932,0,0.075,74545113,1074453,39439688
1.449,33576781.44,71,1.088,0,0.101,113300057,2108325,27604852
1.703,44554788.72,110,1.107,0,0.344,172661246,3585285,10932052
1.941,60924436.36,151,0.777,0,0.165,337625993,5259221,34727841
2.18,122172358.63,229,0.861,0,0.093,461746910,8912453,31774294
2.418,79687397.29,229,1.605,0,0.118,247861340,11336429,26001238
2.664,232961160.54,407,1.747,0,0.601,404752153,18440317,17835257
2.897,192398859.4,286,1.155,1,0.095,430216296,24044085,28104641
3.546,44083587.99,286,2.458,1,0.379,202147190,27616557,1740384
4.046,0.0,286,2.458,1,0.379,202147190,27616557,1740384
4.547,0.0,286,2.458,1,0.379,202147190,27616557,1740384
5.047,296706.0,22,1.727,1,0.506,36878373,27648157,22276923
5.485,26453.25,23,1.577,1,0.528,42233811,27648157,10357653
5.986,205369.13,32,1.379,1,0.505,67159706,27649437,1759416
6.487,0.0,32,1.379,1,0.505,67159706,27649437,1759416
6.988,0.0,32,1.379,1,0.505,67159706,27649437,1759416
7.488,281103.79,22,0.957,1,0.374,66522578,27682133,23084057
8.146,183623.08,33,0.933,1,0.184,102348594,27682133,19098321
8.647,0.0,33,0.933,1,0.184,102348594,27682133,19098321
9.148,0.0,33,0.933,1,0.184,102348594,27682133,19098321
9.648,243779.82,20,0.956,1,0.14,60562018,27726349,13596244
10.047,581308.93,40,0.961,1,0.137,120447101,27784269,27141518
10.552,2933452.87,168,1.445,1,0.419,201966133,27911557,63091428
11.053,302133.86,22,1.102,1,0.395,57775561,27960925,21611940
11.487,560934.98,44,1.005,1,0.135,126790049,28024637,32739979
11.996,7989217.17,286,2.052,1,0.198,242165365,28468629,81183180
12.496,0.0,286,2.052,1,0.198,242165365,28468629,81183180
12.997,0.0,286,2.052,1,0.198,242165365,28468629,81183180
