timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
19.091,35760696.26,397,105.589,38,1.479,5585610,116613279,4505262
19.301,38281378.07,405,105.639,38,0.354,5695483,117623487,4548293
19.503,39359655.76,413,105.179,38,0.438,5833366,118623791,4662944
19.739,26664228.62,414,106.763,39,2.989,5760775,119424777,2111409
19.949,38849901.63,415,105.441,39,0.331,5847099,120439937,4812245
20.175,37399063.82,416,106.766,39,0.589,5788415,121472429,4805332
20.385,38944760.93,417,105.52,39,0.576,5870830,122514825,4836346
20.604,26779985.21,296,105.946,41,0.986,4150552,122837943,3811597
20.814,17959690.41,301,105.775,41,1.163,4227511,123578267,3107047
21.059,35260989.0,311,105.465,42,0.615,4380805,124496863,3279808
21.271,22847407.44,311,105.272,42,0.343,4388836,125266899,3677450
21.483,29645960.57,312,104.809,42,0.305,4422361,126056743,3692625
21.687,28391156.26,313,108.795,42,2.052,4274007,126715359,3497206
21.888,25306432.93,314,105.56,42,0.8,4419072,127422257,3131685
22.102,29521354.84,315,108.412,42,1.898,4316528,128200959,3613074
22.313,29351778.55,316,104.939,42,0.972,4473542,128975947,3679119
22.527,27716503.52,317,105.096,42,0.471,4480973,129738555,3594043
22.739,29746891.89,319,105.486,42,0.415,4492573,130532113,3722498
22.958,30202469.81,320,110.27,42,4.961,4311134,131318243,3679533
23.508,16295189.96,228,108.134,46,3.504,3132358,132124181,2587589
23.722,13284081.3,234,105.147,46,0.716,3306133,132727087,1987459
23.934,20947357.55,242,104.867,46,1.572,3428288,133291615,2754067
24.149,23017857.31,250,107.771,46,0.761,3446172,133895759,2817373
24.37,21362140.11,254,110.561,47,2.428,3412963,134428099,2475196
24.582,20676449.28,254,105.632,47,0.463,3572218,135070621,2727514
24.79,24154649.73,255,104.932,47,1.063,3610202,135699525,3007479
25.001,23731444.49,257,104.58,47,0.293,3650777,136338333,3030744
25.21,24658536.36,258,105.16,47,1.272,3644764,136969713,3027240
25.42,24227654.04,259,108.413,47,4.49,3549108,137608521,2720134
25.684,23662342.96,183,104.75,49,0.515,2595346,138218855,2137802
25.887,13804147.46,189,104.427,49,0.353,2688752,138665773,2144106
26.093,18271113.74,197,105.138,49,0.489,2783610,139141165,2232453
26.306,18110402.22,204,104.639,49,0.391,2896259,139628937,2374604
26.519,19334923.9,210,105.119,49,0.465,2967818,140153849,2392719
26.726,20253746.86,216,105.397,49,0.536,3044569,140681237,2491394
26.946,19339770.04,222,105.176,49,0.378,3135708,141223481,2443323
27.156,21182042.93,227,104.653,49,0.383,3222371,141790485,2609454
27.366,21919951.56,232,105.848,49,1.918,3256155,142364917,2693178
27.58,15667089.58,232,107.445,50,4.686,3207765,142794503,1164876
27.791,22030861.3,233,105.492,50,0.652,3281234,143376363,2704762
28.001,21916487.09,234,104.88,50,0.428,3314545,143955747,2730190
28.211,21970384.6,235,104.577,50,0.576,3338355,144525227,2750610
28.422,22678745.75,236,105.13,50,0.738,3334910,145124419,2757054
28.634,21496155.98,237,105.063,50,0.536,3351184,145696375,2752666
28.844,22353013.09,238,104.895,50,0.325,3370718,146280711,2758348
29.054,22378875.76,239,104.756,50,0.35,3389372,146869999,2797579
29.264,22556626.3,240,105.249,50,0.698,3387603,147461763,2832978
29.587,11324318.88,171,105.042,53,0.326,2418421,147662319,2046535
29.802,10622202.74,176,105.679,53,0.416,2474137,148119141,1700933
30.011,15740723.93,183,104.956,53,0.387,2590255,148549965,2078827
